# particle_number, x, y, function_value
0,  2.0686618 , -1.16029437, -1.2855470657687302
1,  2.20399827, -1.96159105, -0.9646437736434357
2,  2.13469465, -1.39180382, -1.1147942092475072
3,  2.56594213, -1.42988996, -1.031614441639669
4,  2.33241634, -1.63471666, -0.9681682985293248
5,  2.15887046, -2.12023684, -1.0013753460220751
6,  2.5950045 , -2.45467501, -1.0772836428978119
7,  2.56086265, -1.76213835, -0.9302935815355945
8,  2.09669954, -2.48644537, -1.1722232523689684
9,  2.60531688, -1.72228003, -0.9402765492307498
10,  3.01255399, -1.6755693 , -1.0754788982164478
11,  1.84964055, -1.86861489, -1.1309147517157994
12,  2.11430718, -1.24584059, -1.2072802772383517
13,  1.83310483, -2.68538232, -1.4497258148533596
14,  3.12311585, -1.11049117, -1.4247373071966303
15,  2.68458631, -0.94369881, -1.3932305689593991
16,  2.82873085, -1.95113951, -0.9742781428593705
17,  1.66708229, -2.65002186, -1.5470808870780886
18,  2.50647178, -1.71392466, -0.936271490994521
19,  2.11339963, -2.45427034, -1.1472762599537698
20,  2.28018497, -1.63902322, -0.9771522969476225
21,  2.66732547, -2.11328937, -0.9556836173657923
22,  2.86875207, -2.25184767, -1.048825968996133
23,  2.31817554, -1.79648057, -0.9408267365878393
24,  2.56019955, -1.89043393, -0.920796280816405
25,  2.00168982, -1.39821644, -1.1689884205260006
26,  2.25869276, -1.85130772, -0.9492385941911465
27,  2.19517831, -2.54908208, -1.1760504346449316
28,  2.73787579, -2.56670481, -1.1694786304942162
29,  2.53102833, -1.74902793, -0.9308161944063592
30,  3.24131534, -1.34863114, -1.3457165558587953
31,  2.77143347, -2.44729367, -1.1055417800148835
32,  2.52405749, -1.837721  , -0.9211672517562737
33,  1.86475736, -1.54777924, -1.1827348699164595
34,  2.56258932, -1.99949864, -0.9258472347716485
35,  2.23294548, -1.77473759, -0.9624429275835874
36,  2.78681488, -2.17582314, -0.9981091230513075
37,  2.45609902, -2.39999883, -1.0449015954851006
38,  2.05074249, -1.21039315, -1.2576334927537105
39,  2.04688182, -2.15441906, -1.0539611072444173
40,  2.44753804, -1.58046876, -0.9713647693607028
41,  1.60637288, -1.4801112 , -1.4063765500017045
42,  1.67933438, -1.85805313, -1.2565643336410661
43,  2.12481042, -2.39120392, -1.1099627916356904
44,  2.86980392, -2.95637255, -1.5452774907576186
45,  3.06670835, -1.47184478, -1.1711761579568272
46,  3.02871535, -2.12954776, -1.0850545829391063
47,  2.24668234, -2.11855014, -0.9749055325508673
48,  2.38173172, -2.16531341, -0.9611278291893613
49,  2.17965862, -1.91856523, -0.9704201654080432
50,  1.88557286, -2.42459793, -1.2453003802893776
51,  2.79762931, -1.9821535 , -0.9666047357428496
52,  2.75228782, -1.3991941 , -1.0761663811884732
53,  2.44183065, -2.27935502, -0.992585485360223
54,  2.97163248, -1.41812095, -1.1462608370656775
55,  1.97245641, -2.4734732 , -1.2225254132518455
56,  2.15729508, -2.6494151 , -1.2584733621086965
57,  2.2306524 , -2.43240064, -1.0969378170458746
58,  2.64463591, -1.96687477, -0.9316344242194119
59,  2.01031471, -2.03171404, -1.0475086706520456
60,  2.39110424, -2.06447512, -0.9383937086426812
61,  3.01124813, -2.21796391, -1.100176378923051
62,  2.834037  , -2.27069855, -1.0434375978570014
63,  3.29860139, -1.86521916, -1.2384254758891167
64,  1.94418718, -2.19965118, -1.1182978961371326
65,  2.70988511, -2.10879189, -0.9627614396618588
66,  2.89436956, -1.5238839 , -1.067433867739625
67,  1.84373418, -1.49579784, -1.2159706404428368
68,  2.07129781, -2.43112931, -1.151880488718716
69,  2.35266056, -1.10957871, -1.2421758961844003
70,  3.21382129, -1.88966703, -1.1737623345008092
71,  2.92751424, -1.60152468, -1.0548665053263095
72,  2.75325445, -1.80758141, -0.9552780378713926
73,  1.88805603, -2.40360396, -1.2329847199633925
74,  2.18289748, -1.30640665, -1.1453920710882717
75,  2.82894563, -2.07276498, -0.9879650171137894
76,  2.18196348, -2.26535806, -1.0362554030485223
77,  2.20403165, -2.64112251, -1.2373684521969655
78,  3.12603207, -1.91348297, -1.1149875075946123
79,  3.08106215, -1.88099316, -1.0879357767991233
80,  1.56552863, -2.49491432, -1.5325184282719777
81,  2.86811813, -2.11081035, -1.0089145136086592
82,  2.63486758, -1.35511981, -1.076480376819073
83,  2.43406813, -1.88020117, -0.9213080360351402
84,  2.93442167, -2.08380747, -1.0301922198454991
85,  2.75834463, -2.16313322, -0.9869290528331169
86,  1.84982699, -2.40792141, -1.2592930816526589
87,  2.82601315, -2.28951681, -1.0479424920115672
88,  3.23303636, -1.48201819, -1.2749640810008054
89,  2.56646024, -2.44418578, -1.069216095729301
90,  1.88680989, -1.51785607, -1.1799565841565993
91,  2.43745891, -2.00039179, -0.9259334832697901
92,  2.75013968, -1.88202719, -0.950384974396851
93,  2.71576001, -2.54483842, -1.150123019061715
94,  1.73054425, -2.45048834, -1.3664883094730704
95,  2.62541666, -1.68203202, -0.950558222188792
96,  2.52486029, -2.56229034, -1.1385617988453938
97,  2.8350003 , -1.90617639, -0.9750702065684362
98,  1.42013701, -2.04014226, -1.5118105002767444
99,  2.29727682, -1.8692347 , -0.9399601284125116
0,  2.2686618 , -1.47012926, -1.0380916407386982
1,  2.00399827, -2.16159105, -1.0761623297951457
2,  2.44878746, -1.19180382, -1.171020809639237
3,  2.76594213, -1.62988996, -0.9907808583800161
4,  2.13241634, -1.43471666, -1.0947416972407642
5,  2.3931723 , -2.32023684, -1.0129441119016016
6,  2.3950045, -2.2034578, -0.9704938779527229
7,  2.76086265, -1.96213835, -0.954893780204137
8,  2.39915349, -2.28644537, -0.998693555128325
9,  2.80531688, -1.92228003, -0.9657959325979965
10,  3.21255399, -1.8755693 , -1.1731035558805545
11,  2.04964055, -1.66861489, -1.0471198839368558
12,  2.31430718, -1.04584059, -1.3009735970242895
13,  2.21205356, -2.40505988, -1.0879378535389626
14,  2.80032542, -1.31049117, -1.1377965401284407
15,  2.48458631, -1.14369881, -1.205053068254061
16,  3.02873085, -1.75113951, -1.0697964106287463
17,  1.86708229, -2.45002186, -1.2704929723803438
18,  2.30647178, -1.93015275, -0.9381197130433812
19,  2.35806251, -2.25427034, -0.9917653944244336
20,  2.08018497, -1.83902322, -1.0089199480108688
21,  2.86732547, -1.91328937, -0.9864908365886964
22,  3.06875207, -2.45184767, -1.2329459168437698
23,  2.51817554, -1.59648057, -0.965165729254122
24,  2.36019955, -1.69043393, -0.950669585308825
25,  1.80168982, -1.19821644, -1.4090071681411789
26,  2.05869276, -1.65130772, -1.0472384988406733
27,  1.99517831, -2.34908208, -1.1471983568153648
28,  2.93787579, -2.36670481, -1.1237128272921537
29,  2.33102833, -1.54902793, -0.9948049429600246
30,  3.02065568, -1.5752562 , -1.1072089722000915
31,  2.57143347, -2.21052812, -0.9697037602030014
32,  2.32405749, -1.637721  , -0.9688115535571922
33,  2.1127841 , -1.74777924, -1.0054921878437053
34,  2.36258932, -2.19949864, -0.9732290999562966
35,  2.03294548, -1.57473759, -1.0809063137165194
36,  2.98681488, -1.97582314, -1.0403074704718756
37,  2.25609902, -2.13312669, -0.9758564045278915
38,  1.85074249, -1.41039315, -1.2495636248706339
39,  1.84688182, -2.35441906, -1.2354685565108108
40,  2.24753804, -1.38046876, -1.0857634092165664
41,  2.03722349, -1.2801112 , -1.2181506420514843
42,  1.87933438, -2.05805313, -1.1240418353806119
43,  1.92481042, -2.59120392, -1.3232414926880405
44,  2.66980392, -2.75637255, -1.300042195218601
45,  2.86670835, -1.27184478, -1.1834655331419695
46,  3.22871535, -2.32954776, -1.276707206120698
47,  2.5044403 , -1.91855014, -0.9191204451844567
48,  2.18173172, -2.36531341, -1.0778441672236114
49,  1.97965862, -2.11856523, -1.0782014856274715
50,  2.08557286, -2.17044183, -1.0413828515948855
51,  2.59762931, -2.1821535 , -0.9635095727203867
52,  2.51149237, -1.1991941 , -1.1645690276234366
53,  2.64183065, -2.04338897, -0.9392766983278971
54,  3.17163248, -1.21812095, -1.3769631415334636
55,  2.17245641, -2.2734732 , -1.0423220534985953
56,  2.35729508, -2.4494151 , -1.0800493578769474
57,  2.4306524 , -2.12280561, -0.9461642489369331
58,  2.84463591, -2.16687477, -1.013936561137048
59,  2.24384843, -2.23171404, -1.0067624504497459
60,  2.59110424, -2.26447512, -0.9895095816882419
61,  2.81124813, -2.41796391, -1.1015195349665916
62,  3.034037  , -2.05718656, -1.0738900978975106
63,  3.09860139, -1.66521916, -1.1256613655559082
64,  2.19802032, -1.99965118, -0.9694995770301661
65,  2.90988511, -1.90879189, -1.0029800820847634
66,  2.69436956, -1.3238839 , -1.1037831766736992
67,  1.64373418, -1.29579784, -1.4680642366196763
68,  2.33816373, -2.23112931, -0.9868573323093389
69,  2.55266056, -0.90957871, -1.410792266682483
70,  2.92367659, -1.68966703, -1.030809438669074
71,  3.12751424, -1.40152468, -1.2400644180560856
72,  2.95325445, -1.60758141, -1.0644126444620527
73,  1.68805603, -2.60360396, -1.496094306505601
74,  1.98289748, -1.50640665, -1.130093903167448
75,  2.62894563, -2.27276498, -0.9967288871039155
76,  2.38196348, -2.46535806, -1.0857197111704713
77,  2.00403165, -2.44112251, -1.1883376202891465
78,  2.8368547 , -2.11348297, -0.9984615647986634
79,  3.28106215, -2.08099316, -1.2403468400448436
80,  1.76552863, -2.29491432, -1.2666412900423607
81,  3.06811813, -1.91081035, -1.0803760691148028
82,  2.83486758, -1.15511981, -1.2524299303886512
83,  2.23406813, -2.08020117, -0.9705346453542988
84,  3.13442167, -2.28380747, -1.1938380483949338
85,  2.55834463, -1.96313322, -0.9226334828413991
86,  2.14838207, -2.20792141, -1.0281639142653631
87,  3.02601315, -2.08951681, -1.075241758761819
88,  3.00167999, -1.68201819, -1.0685379738039773
89,  2.76646024, -2.23741054, -1.011361999848611
90,  2.08680989, -1.71785607, -1.020889774667985
91,  2.63745891, -1.80039179, -0.9333469066965563
92,  2.55013968, -2.08202719, -0.9367624754407633
93,  2.91576001, -2.34483842, -1.1043073372053565
94,  1.93054425, -2.25048834, -1.142499493180951
95,  2.82541666, -1.48203202, -1.059235149502993
96,  2.32486029, -2.36229034, -1.0411316725961988
97,  2.58380745, -1.70617639, -0.9412341728539322
98,  1.62013701, -2.24014226, -1.3638663539429836
99,  2.49727682, -2.0692347 , -0.9332624325395401
0,  2.4686618 , -1.75720883, -0.9296242345019218
1,  1.80399827, -2.36159105, -1.2676808859468556
2,  2.65092531, -1.39180382, -1.0594594366833578
3,  2.96594213, -1.82988996, -1.0299472751203627
4,  1.93241634, -1.63471666, -1.1152017615322103
5,  2.5931723 , -2.52023684, -1.1156259391273533
6,  2.1950045, -2.0034578, -0.9708014175988
7,  2.96086265, -2.16213835, -1.0594939788726792
8,  2.59915349, -2.08038639, -0.9401238656169045
9,  3.00531688, -2.12228003, -1.0713153159652424
10,  3.41255399, -2.0755693 , -1.350728213544661
11,  2.26012142, -1.46861489, -1.040755956771895
12,  2.51430718, -1.24584059, -1.1330031509129408
13,  2.5416013, -2.1414491, -0.9489527017542406
14,  2.55182937, -1.54165233, -0.9844882027261637
15,  2.28458631, -1.41449263, -1.0599987645382984
16,  2.82873085, -1.55113951, -1.0338223394686494
17,  2.16571502, -2.12470407, -1.0000577160497486
18,  2.10647178, -2.13015275, -1.022855906305509
19,  2.55806251, -2.05427034, -0.9325238293992025
20,  2.28018497, -2.03902322, -0.9527615857647517
21,  3.06732547, -1.71328937, -1.0972980558116001
22,  2.86875207, -2.25184767, -1.048825968996133
23,  2.71817554, -1.39648057, -1.0695047219204041
24,  2.16019955, -1.49043393, -1.0605428898012443
25,  2.00168982, -1.39821644, -1.1689884205260006
26,  1.85869276, -1.45130772, -1.2252384034901997
27,  2.19517831, -2.12408371, -0.9905034189376345
28,  2.73787579, -2.16670481, -0.9827967070390595
29,  2.13102833, -1.34902793, -1.1387936915136896
30,  2.75019913, -1.7752562 , -0.9580188438604763
31,  2.37143347, -2.00219821, -0.9324254459184939
32,  2.12405749, -1.437721  , -1.0964558553581103
33,  2.3127841 , -1.94777924, -0.9376048573893034
34,  2.16258932, -2.39949864, -1.1006109651409444
35,  1.83294548, -1.37473759, -1.2793696998494506
36,  3.18681488, -1.77582314, -1.1625058178924434
37,  2.05609902, -1.92354927, -1.0177398569073257
38,  2.05074249, -1.61039315, -1.061790752628241
39,  2.04688182, -2.55441906, -1.235728732046201
40,  2.04753804, -1.18046876, -1.2801620490724297
41,  2.4068515, -1.4801112, -1.0114301553772773
42,  2.13947434, -2.25805313, -1.0480289322698932
43,  1.72481042, -2.39120392, -1.3400386241030335
44,  2.46980392, -2.51953054, -1.1113034803440316
45,  2.66670835, -1.47184478, -1.024492818347416
46,  3.02871535, -2.12954776, -1.0850545829391063
47,  2.7044403 , -1.71855014, -0.956298477374927
48,  1.98173172, -2.56531341, -1.2745605052578612
49,  1.77965862, -2.31856523, -1.2659828058468998
50,  2.28557286, -1.97044183, -0.9444090580023012
51,  2.39762931, -2.3821535 , -1.0404144096979238
52,  2.31149237, -0.9991941 , -1.3424317344088714
53,  2.84183065, -1.84338897, -0.9789650332484264
54,  3.37163248, -1.41812095, -1.4149138273954573
55,  2.38600386, -2.04893852, -0.9365274345581458
56,  2.55729508, -2.12732897, -0.946419127833269
57,  2.6306524 , -1.92280561, -0.9277336061827851
58,  3.04463591, -2.36687477, -1.1762386980546844
59,  2.45034951, -2.43171404, -1.0615310297229847
60,  2.79110424, -2.46447512, -1.1206254547338022
61,  2.58665871, -2.21796391, -0.9732439220703388
62,  2.834037  , -1.85718656, -0.9756453862008082
63,  2.81863835, -1.46521916, -1.0642209201892512
64,  2.4208494 , -1.79965118, -0.9271058843562774
65,  3.10988511, -1.70879189, -1.1231987245076676
66,  2.49436956, -1.5238839 , -0.9896860450315644
67,  1.84373418, -1.49579784, -1.2159706404428368
68,  2.53816373, -2.02889356, -0.927973542743071
69,  2.75266056, -1.10957871, -1.2632401210891682
70,  2.66742726, -1.48966703, -1.0171410478693277
71,  2.92751424, -1.20152468, -1.2542566347654183
72,  3.15325445, -1.40758141, -1.2535472510527124
73,  1.48805603, -2.80360396, -1.8392038930478094
74,  1.78289748, -1.72148537, -1.1919902791061165
75,  2.42894563, -2.07276498, -0.9363867643066327
76,  2.58196348, -2.66535806, -1.21518401929242
77,  1.80403165, -2.24112251, -1.2193067883813273
78,  2.57898272, -2.31348297, -1.0075417500068806
79,  3.08106215, -2.28099316, -1.160333041525346
80,  2.00645945, -2.07362774, -1.055802968690967
81,  3.26811813, -1.71081035, -1.2318376246209461
82,  3.03486758, -0.95511981, -1.5083794839582292
83,  2.03406813, -2.28020117, -1.0997612546734572
84,  2.93442167, -2.48380747, -1.1837152098394816
85,  2.35834463, -1.76313322, -0.938337912849681
86,  2.34838207, -1.98400248, -0.9339607397608596
87,  3.22601315, -1.88951681, -1.1825410255120705
88,  2.80167999, -1.88201819, -0.9646056135663141
89,  2.96646024, -2.0122974 , -1.034036464209609
90,  2.30044757, -1.91785607, -0.9390085396836111
91,  2.83745891, -1.60039179, -1.020760330123322
92,  2.35013968, -2.28202719, -1.0031399764846753
93,  2.71576001, -2.14483842, -0.9721876506943272
94,  2.18463686, -2.05048834, -0.9799888580304452
95,  3.02541666, -1.28203202, -1.2479120768171934
96,  2.12486029, -2.07730095, -1.0050212471079898
97,  2.38380745, -1.50617639, -1.0032374033986824
98,  1.96491071, -2.44014226, -1.2079756398540622
99,  2.69727682, -2.2692347 , -1.0065647366665684
0,  2.6686618 , -1.95720883, -0.9347983587287593
1,  2.00399827, -2.56159105, -1.2607987507973486
2,  2.85092531, -1.68715706, -1.003163878340962
3,  3.16594213, -2.02988996, -1.1491136918607088
4,  1.73241634, -1.83471666, -1.2156618258236556
5,  2.7931723 , -2.32023684, -1.0502130313449107
6,  1.9950045, -1.8034578, -1.0511089572448769
7,  3.16086265, -2.36213835, -1.2440941775412209
8,  2.79915349, -1.88038639, -0.9638772847243379
9,  3.20531688, -2.32228003, -1.2568346993324884
10,  3.19455912, -2.2755693 , -1.2306708652107599
11,  2.46012142, -1.26861489, -1.1190572620537893
12,  2.71430718, -1.44950167, -1.0433766923617531
13,  2.74469908, -1.9414491 , -0.9497363669108643
14,  2.35182937, -1.74953264, -0.9412360151085755
15,  2.08458631, -1.62099825, -1.0441437876529058
16,  2.59742988, -1.35113951, -1.074308743617938
17,  2.38958098, -1.89273789, -0.9250610822230777
18,  1.90647178, -2.33015275, -1.1875920995676368
19,  2.75806251, -1.85427034, -0.9532822643739713
20,  2.48018497, -2.23902322, -0.9766032235186344
21,  3.26732547, -1.51328937, -1.2881052750345032
22,  2.66875207, -2.01706283, -0.9400290174080009
23,  2.91817554, -1.19648057, -1.2538437145866856
24,  1.96019955, -1.69043393, -1.0865897662809016
25,  2.26243045, -1.60402636, -0.990958376630936
26,  2.05869276, -1.25130772, -1.2267154127122035
27,  2.39517831, -1.92408371, -0.9247223388789925
28,  2.53787579, -1.96670481, -0.9218805867859653
29,  1.93102833, -1.54902793, -1.1423936127349446
30,  2.54958746, -1.9752562 , -0.922999738828566
31,  2.17143347, -1.80219821, -0.9776991094246356
32,  1.92405749, -1.237721  , -1.3041001571590276
33,  2.5127841 , -2.14777924, -0.9497175269349011
34,  1.96258932, -2.19949864, -1.1081933724309379
35,  1.63294548, -1.17473759, -1.5578330859823815
36,  3.38681488, -1.57582314, -1.3647041653130105
37,  1.85609902, -1.72354927, -1.1418101997687051
38,  2.31032347, -1.81039315, -0.940941819722422
39,  2.24688182, -2.35441906, -1.0542212827798068
40,  1.84753804, -1.38046876, -1.266748191576811
41,  2.64393504, -1.69608536, -0.9500877724225163
42,  2.36447005, -2.45805313, -1.0838343643350339
43,  1.92481042, -2.19120392, -1.126759923050684
44,  2.26980392, -2.27245086, -1.014793469994068
45,  2.46670835, -1.67184478, -0.9455201035528618
46,  2.79894088, -1.92954776, -0.9640578927439427
47,  2.9044403 , -1.51855014, -1.0734765095653966
48,  2.18173172, -2.36531341, -1.0778441672236114
49,  1.97965862, -2.51856523, -1.245627575900768
50,  2.48557286, -1.77044183, -0.9274352644097164
51,  2.19762931, -2.1821535 , -1.0044578475707728
52,  2.11149237, -0.7991941 , -1.6002944411943056
53,  3.04183065, -1.64338897, -1.0986533681689552
54,  3.17163248, -1.66739653, -1.1715358124085977
55,  2.58600386, -1.84893852, -0.923940502425858
56,  2.75729508, -1.85571178, -0.9530196359593682
57,  2.8306524 , -1.72280561, -0.9893029634286366
58,  2.84463591, -2.56687477, -1.2006864707363938
59,  2.65034951, -2.23171404, -0.985258123031097
60,  2.99110424, -2.66447512, -1.3317413277793624
61,  2.38665871, -2.01796391, -0.9323193985831156
62,  2.634037  , -1.65718656, -0.9574006745041053
63,  2.58214812, -1.26521916, -1.1237860460337779
64,  2.6208494 , -1.59965118, -0.9713455274899745
65,  3.30988511, -1.50879189, -1.3234173669305713
66,  2.29436956, -1.7238839 , -0.955588913389429
67,  2.07542216, -1.71835188, -1.0255697253617424
